団体コード	uid	都道府県名（漢字）	市区町村名（漢字）	都道府県名（かな）	市区町村名（かな）	lat	lng
232157	code23215	愛知県	犬山市	あいちけん	いぬやまし	35.36322848	136.9782933
232165	code23216	愛知県	常滑市	あいちけん	とこなめし	34.87949026	136.8619929
232173	code23217	愛知県	江南市	あいちけん	こうなんし	35.33684913	136.8723884
232190	code23219	愛知県	小牧市	あいちけん	こまきし	35.29996297	136.9586828
232203	code23220	愛知県	稲沢市	あいちけん	いなざわし	35.23945537	136.7633734
232211	code23221	愛知県	新城市	あいちけん	しんしろし	34.96666274	137.5357641
232220	code23222	愛知県	東海市	あいちけん	とうかいし	35.027477	136.9034788
232238	code23223	愛知県	大府市	あいちけん	おおぶし	35.02322288	136.9556556
232246	code23224	愛知県	知多市	あいちけん	ちたし	34.97283217	136.8656364
232254	code23225	愛知県	知立市	あいちけん	チリュウシ	35.00107558	137.055466
232262	code23226	愛知県	尾張旭市	あいちけん	おわりあさひし	35.21402492	137.0398438
232271	code23227	愛知県	高浜市	あいちけん	たかはまし	34.93729088	137.0013559
232289	code23228	愛知県	岩倉市	あいちけん	いわくらし	35.2818355	136.8704887
232297	code23229	愛知県	豊明市	あいちけん	とよあけし	35.06527543	137.0100218
232301	code23230	愛知県	日進市	あいちけん	ニッシンシ	35.13631671	137.0494727
232319	code23231	愛知県	田原市	あいちけん	たはらし	34.65434238	137.188011
232327	code23232	愛知県	愛西市	あいちけん	あいさいし	35.17160367	136.7237916
232335	code23233	愛知県	清須市	あいちけん	きよすし	35.22279079	136.8446796
232343	code23234	愛知県	北名古屋市	あいちけん	きたなごやし	35.24731115	136.8770514
232351	code23235	愛知県	弥富市	あいちけん	やとみし	35.08212092	136.766606
232360	code23236	愛知県	みよし市	あいちけん	みよしし	35.09798278	137.0907855
232378	code23237	愛知県	あま市	あいちけん	あまし	35.18507975	136.8050132
232386	code23238	愛知県	長久手市	あいちけん	ながくてし	35.17897767	137.0597279
233021	code23302	愛知県	東郷町	あいちけん	とうごうちょう	35.09703079	137.0487629
233421	code23342	愛知県	豊山町	あいちけん	とよやまちょう	35.24976438	136.9188555
233617	code23361	愛知県	大口町	あいちけん	おおぐちちょう	35.33174775	136.9160658
233625	code23362	愛知県	扶桑町	あいちけん	ふそうちょう	35.36377564	136.9162606
234249	code23424	愛知県	大治町	あいちけん	おおはるちょう	35.1716485	136.8273186
234257	code23425	愛知県	蟹江町	あいちけん	かにえちょう	35.12890467	136.7877468
234273	code23427	愛知県	飛島村	あいちけん	とびしまむら	35.07994479	136.8014956
234419	code23441	愛知県	阿久比町	あいちけん	あぐいちょう	34.93391923	136.9094685
234427	code23442	愛知県	東浦町	あいちけん	ひがしうらちょう	34.97423445	136.9543316
234451	code23445	愛知県	南知多町	あいちけん	みなみちたちょう	34.7312	136.9163754
234460	code23446	愛知県	美浜町	あいちけん	みはまちょう	34.77263081	136.8953619
234478	code23447	愛知県	武豊町	あいちけん	たけとよちょう	34.84203	136.9077308
235016	code23501	愛知県	幸田町	あいちけん	こうたちょう	34.85703304	137.1509916
235610	code23561	愛知県	設楽町	あいちけん	したらちょう	35.12366836	137.5575709
235628	code23562	愛知県	東栄町	あいちけん	とうえいちょう	35.09123214	137.6861677
235636	code23563	愛知県	豊根村	あいちけん	とよねむら	35.171316	137.744998
242012	code24201	三重県	津市	みえけん	つし	34.65321973	136.3579585
242021	code24202	三重県	四日市市	みえけん	ヨッカイチシ	34.99238125	136.5693791
242039	code24203	三重県	伊勢市	みえけん	いせし	34.47905667	136.7098048
242047	code24204	三重県	松阪市	みえけん	まつさかし	34.48191373	136.3513346
242055	code24205	三重県	桑名市	みえけん	くわなし	35.09678453	136.6556977
242071	code24207	三重県	鈴鹿市	みえけん	すずかし	34.89366531	136.5113586
242080	code24208	三重県	名張市	みえけん	なばりし	34.6176086	136.1116746
242098	code24209	三重県	尾鷲市	みえけん	おわせし	34.02251358	136.1918093
242101	code24210	三重県	亀山市	みえけん	かめやまし	34.86251594	136.3822161
242110	code24211	三重県	鳥羽市	みえけん	とばし	34.43856303	136.8575151
242128	code24212	三重県	熊野市	みえけん	くまのし	33.91708085	136.0280441
242144	code24214	三重県	いなべ市	みえけん	いなべし	35.16837174	136.504386
242152	code24215	三重県	志摩市	みえけん	しまし	34.33093397	136.823404
242161	code24216	三重県	伊賀市	みえけん	いがし	34.76363117	136.1795679
243035	code24303	三重県	木曽岬町	みえけん	きそさきちょう	35.0538369	136.7471954
243248	code24324	三重県	東員町	みえけん	とういんちょう	35.07901154	136.5961424
243418	code24341	三重県	菰野町	みえけん	こものちょう	35.04644123	136.4914565
243434	code24343	三重県	朝日町	みえけん	あさひちょう	35.03584186	136.6651816
243442	code24344	三重県	川越町	みえけん	かわごえちょう	35.02169044	136.6778704
244414	code24441	三重県	多気町	みえけん	たきちょう	34.47403015	136.5046777
244422	code24442	三重県	明和町	みえけん	めいわちょう	34.53997157	136.6344443
244431	code24443	三重県	大台町	みえけん	おおだいちょう	34.3276717	136.2977799
244619	code24461	三重県	玉城町	みえけん	たまきちょう	34.49339764	136.6283884
244708	code24470	三重県	度会町	みえけん	わたらいちょう	34.39423945	136.5839154
244716	code24471	三重県	大紀町	みえけん	たいきちょう	34.31458432	136.4118895
244724	code24472	三重県	南伊勢町	みえけん	みなみいせちょう	34.30507733	136.6023818
245437	code24543	三重県	紀北町	みえけん	きほくちょう	34.16867031	136.2529712
245615	code24561	三重県	御浜町	みえけん	みはまちょう	33.83603815	136.0045242
245623	code24562	三重県	紀宝町	みえけん	きほうちょう	33.77077563	135.9655285
252018	code25201	滋賀県	大津市	しがけん	おおつし	35.04630105	135.9133818
252026	code25202	滋賀県	彦根市	しがけん	ひこねし	35.25809424	136.2354252
252034	code25203	滋賀県	長浜市	しがけん	ながはまし	35.53684037	136.225753
252042	code25204	滋賀県	近江八幡市	しがけん	おうみはちまんし	35.14896323	136.0922593
252069	code25206	滋賀県	草津市	しがけん	くさつし	35.02111695	135.9517759
252077	code25207	滋賀県	守山市	しがけん	もりやまし	35.08502205	135.9786369
252085	code25208	滋賀県	栗東市	しがけん	リットウシ	34.99397616	136.0122252
252093	code25209	滋賀県	甲賀市	しがけん	こうかし	34.91573645	136.1629536
252107	code25210	滋賀県	野洲市	しがけん	やすし	35.10103548	136.0220066
252115	code25211	滋賀県	湖南市	しがけん	こなんし	35.01082336	136.0933838
252123	code25212	滋賀県	高島市	しがけん	たかしまし	35.39809302	135.962556
252131	code25213	滋賀県	東近江市	しがけん	ひがしおうみし	35.11636344	136.272603
252140	code25214	滋賀県	米原市	しがけん	まいばらし	35.3924737	136.353632
253839	code25383	滋賀県	日野町	しがけん	ひのちょう	35.01194133	136.2616124
253847	code25384	滋賀県	竜王町	しがけん	りゆうおうちょう	35.05372782	136.1195291
254258	code25425	滋賀県	愛荘町	しがけん	あいしょうちょう	35.16635417	136.2592613
254410	code25441	滋賀県	豊郷町	しがけん	とよさとちょう	35.19842173	136.2333685
254428	code25442	滋賀県	甲良町	しがけん	こうらちょう	35.2027859	136.2637509
254436	code25443	滋賀県	多賀町	しがけん	たがちょう	35.21461661	136.3470441
261009	code26100	京都府	京都市	きょうとふ	キョウトシ	35.06499512	135.7306195
262013	code26201	京都府	福知山市	きょうとふ	ふくちやまし	35.32337346	135.1318234
262021	code26202	京都府	舞鶴市	きょうとふ	まいづるし	35.48383061	135.3445453
262030	code26203	京都府	綾部市	きょうとふ	あやべし	35.36719379	135.3637112
262048	code26204	京都府	宇治市	きょうとふ	うじし	34.90909137	135.8266421
262056	code26205	京都府	宮津市	きょうとふ	みやづし	35.56995121	135.2104127
262064	code26206	京都府	亀岡市	きょうとふ	かめおかし	35.00462246	135.5279647
262072	code26207	京都府	城陽市	きょうとふ	ジョウヨウシ	34.84787167	135.8031827
262081	code26208	京都府	向日市	きょうとふ	むこうし	34.95084411	135.7043136
262099	code26209	京都府	長岡京市	きょうとふ	ながおかきょうし	34.92387846	135.6823161
262102	code26210	京都府	八幡市	きょうとふ	やわたし	34.86707354	135.71491
262111	code26211	京都府	京田辺市	きょうとふ	きょうたなべし	34.80795942	135.7565058
262129	code26212	京都府	京丹後市	きょうとふ	きょうたんごし	35.64550102	135.0591342
262137	code26213	京都府	南丹市	きょうとふ	なんたんし	35.20506994	135.5626241
262145	code26214	京都府	木津川市	きょうとふ	キヅガワシ	34.75291676	135.8571335
263036	code26303	京都府	大山崎町	きょうとふ	おおやまざきちょう	34.903285	135.6907642
263222	code26322	京都府	久御山町	きょうとふ	くみやまちょう	34.88956353	135.7418713
263435	code26343	京都府	井手町	きょうとふ	いでちょう	34.811822	135.8326675
263443	code26344	京都府	宇治田原町	きょうとふ	うじたわらちょう	34.85867213	135.8899543
263648	code26364	京都府	笠置町	きょうとふ	かさぎちょう	34.76242458	135.9437063
263656	code26365	京都府	和束町	きょうとふ	わづかちょう	34.81165933	135.9412363
263664	code26366	京都府	精華町	きょうとふ	せいかちょう	34.7574022	135.7782594
263672	code26367	京都府	南山城村	きょうとふ	みなみやましろむら	34.76750648	136.0010001
264075	code26407	京都府	京丹波町	きょうとふ	きょうたんばちょう	35.21963211	135.3938257
264636	code26463	京都府	伊根町	きょうとふ	いねちょう	35.70649016	135.2549474
264652	code26465	京都府	与謝野町	きょうとふ	よさのちょう	35.52470663	135.1176057
271004	code27100	大阪府	大阪市	おおさかふ	おおさかし	34.67619812	135.5075879
271403	code27140	大阪府	堺市	おおさかふ	さかいし	34.5404644	135.4901841
272027	code27202	大阪府	岸和田市	おおさかふ	きしわだし	34.43002513	135.4105628
272035	code27203	大阪府	豊中市	おおさかふ	とよなかし	34.77963411	135.476658
272043	code27204	大阪府	池田市	おおさかふ	いけだし	34.82937908	135.4383843
272051	code27205	大阪府	吹田市	おおさかふ	すいたし	34.78964522	135.5170857
272060	code27206	大阪府	泉大津市	おおさかふ	いずみおおつし	34.50880377	135.4087406
272078	code27207	大阪府	高槻市	おおさかふ	たかつきし	34.89094	135.6033501
272086	code27208	大阪府	貝塚市	おおさかふ	かいづかし	34.40064525	135.380765
272094	code27209	大阪府	守口市	おおさかふ	もりぐちし	34.74179985	135.5808177
272108	code27210	大阪府	枚方市	おおさかふ	ひらかたし	34.81546042	135.6896423
272116	code27211	大阪府	茨木市	おおさかふ	いばらきし	34.85588756	135.5508766
272124	code27212	大阪府	八尾市	おおさかふ	やおし	34.61743617	135.6119565
272132	code27213	大阪府	泉佐野市	おおさかふ	いずみさのし	34.37772609	135.3429148
272141	code27214	大阪府	富田林市	おおさかふ	とんだばやしし	34.49357906	135.5990396
272159	code27215	大阪府	寝屋川市	おおさかふ	ねやがわし	34.7572055	135.6238683
272167	code27216	大阪府	河内長野市	おおさかふ	かわちながのし	34.40592092	135.5689877
272175	code27217	大阪府	松原市	おおさかふ	まつばらし	34.58063207	135.5519484
272183	code27218	大阪府	大東市	おおさかふ	だいとうし	34.71226829	135.6360631
272191	code27219	大阪府	和泉市	おおさかふ	いずみし	34.44109608	135.461256
272205	code27220	大阪府	箕面市	おおさかふ	みのおし	34.85288288	135.4803533
272213	code27221	大阪府	柏原市	おおさかふ	かしわらし	34.576715	135.6476514
272221	code27222	大阪府	羽曳野市	おおさかふ	はびきのし	34.553359	135.6127864
272230	code27223	大阪府	門真市	おおさかふ	かどまし	34.73106517	135.6021824
272248	code27224	大阪府	摂津市	おおさかふ	セッツシ	34.77767373	135.5699017
272256	code27225	大阪府	高石市	おおさかふ	たかいしし	34.52402288	135.4434129
272264	code27226	大阪府	藤井寺市	おおさかふ	ふじいでらし	34.57686689	135.6047366
272272	code27227	大阪府	東大阪市	おおさかふ	ひがしおおさかし	34.67148821	135.6145896
272281	code27228	大阪府	泉南市	おおさかふ	せんなんし	34.35400717	135.2885417
272299	code27229	大阪府	四條畷市	おおさかふ	しじようなわてし	34.73266982	135.6595689
272302	code27230	大阪府	交野市	おおさかふ	かたのし	34.77409169	135.6909751
272311	code27231	大阪府	大阪狭山市	おおさかふ	おおさかさやまし	34.504126	135.5486855
272329	code27232	大阪府	阪南市	おおさかふ	はんなんし	34.34104013	135.2378939
273015	code27301	大阪府	島本町	おおさかふ	しまもとちょう	34.902324	135.651672
273210	code27321	大阪府	豊能町	おおさかふ	とよのちょう	34.9117331	135.4790216
273228	code27322	大阪府	能勢町	おおさかふ	のせちょう	34.98112839	135.4097477
273414	code27341	大阪府	忠岡町	おおさかふ	ただおかちょう	34.49348871	135.3936714
273619	code27361	大阪府	熊取町	おおさかふ	くまとりちょう	34.38616136	135.3663964
273627	code27362	大阪府	田尻町	おおさかふ	たじりちょう	34.43456967	135.2357944
273660	code27366	大阪府	岬町	おおさかふ	みさきちょう	34.3029331	135.14948
273813	code27381	大阪府	太子町	おおさかふ	たいしちょう	34.5219606	135.6525077
273821	code27382	大阪府	河南町	おおさかふ	かなんちょう	34.48643325	135.647465
273830	code27383	大阪府	千早赤阪村	おおさかふ	ちはやあかさかむら	34.44031926	135.6544325
281000	code28100	兵庫県	神戸市	ひょうごけん	こうべし	34.75390593	135.1300365
282014	code28201	兵庫県	姫路市	ひょうごけん	ひめじし	34.90514856	134.6635084
282022	code28202	兵庫県	尼崎市	ひょうごけん	あまがさきし	34.72279991	135.4063778
282031	code28203	兵庫県	明石市	ひょうごけん	あかしし	34.67968945	134.9516241
282049	code28204	兵庫県	西宮市	ひょうごけん	にしのみやし	34.78316812	135.3140747
282057	code28205	兵庫県	洲本市	ひょうごけん	すもとし	34.3493893	134.8495934
282065	code28206	兵庫県	芦屋市	ひょうごけん	あしやし	34.74369933	135.3025931
282073	code28207	兵庫県	伊丹市	ひょうごけん	いたみし	34.78846988	135.4010993
282081	code28208	兵庫県	相生市	ひょうごけん	あいおいし	34.83184897	134.4611735
282090	code28209	兵庫県	豊岡市	ひょうごけん	とよおかし	35.51246649	134.8343501
282103	code28210	兵庫県	加古川市	ひょうごけん	かこがわし	34.78432992	134.8535879
282120	code28212	兵庫県	赤穂市	ひょうごけん	あこうし	34.78644824	134.376284
282138	code28213	兵庫県	西脇市	ひょうごけん	にしわきし	35.01412221	134.9916917
282146	code28214	兵庫県	宝塚市	ひょうごけん	たからづかし	34.86047142	135.3397139
282154	code28215	兵庫県	三木市	ひょうごけん	みきし	34.83136071	135.0545832
282162	code28216	兵庫県	高砂市	ひょうごけん	たかさごし	34.77279619	134.7798971
282171	code28217	兵庫県	川西市	ひょうごけん	かわにしし	34.87676786	135.4157005
282189	code28218	兵庫県	小野市	ひょうごけん	おのし	34.8619863	134.9541886
282197	code28219	兵庫県	三田市	ひょうごけん	さんだし	34.96121922	135.2140524
282201	code28220	兵庫県	加西市	ひょうごけん	かさいし	34.92263017	134.8614336
282219	code28221	兵庫県	篠山市	ひょうごけん	ささやまし	35.06217927	135.225163
282227	code28222	兵庫県	養父市	ひょうごけん	やぶし	35.35591834	134.6949355
282235	code28223	兵庫県	丹波市	ひょうごけん	たんばし	35.17571198	135.0593503
282243	code28224	兵庫県	南あわじ市	ひょうごけん	みなみあわじし	34.27262313	134.7430891
282251	code28225	兵庫県	朝来市	ひょうごけん	あさごし	35.26744985	134.8198717
282260	code28226	兵庫県	淡路市	ひょうごけん	あわじし	34.49033076	134.9107435
282278	code28227	兵庫県	宍粟市	ひょうごけん	しそうし	35.14822365	134.5520037
282286	code28228	兵庫県	加東市	ひょうごけん	かとうし	34.92615859	135.0122996
282294	code28229	兵庫県	たつの市	ひょうごけん	たつのし	34.88552255	134.5149085
283011	code28301	兵庫県	猪名川町	ひょうごけん	いながわちょう	34.945739	135.3496378
283657	code28365	兵庫県	多可町	ひょうごけん	たかちょう	35.08882468	134.9150163
283819	code28381	兵庫県	稲美町	ひょうごけん	いなみちょう	34.75593663	134.9233743
283827	code28382	兵庫県	播磨町	ひょうごけん	はりまちょう	34.71962833	134.8721883
284424	code28442	兵庫県	市川町	ひょうごけん	いちかわちょう	35.01887783	134.7810357
284432	code28443	兵庫県	福崎町	ひょうごけん	ふくさきちょう	34.96926185	134.7492827
284467	code28446	兵庫県	神河町	ひょうごけん	かみかわちょう	35.12454569	134.7763773
284645	code28464	兵庫県	太子町	ひょうごけん	たいしちょう	34.82786617	134.5846233
284815	code28481	兵庫県	上郡町	ひょうごけん	かみごおりちょう	34.88390448	134.3516669
285013	code28501	兵庫県	佐用町	ひょうごけん	さようちょう	35.01980196	134.3652829
285854	code28585	兵庫県	香美町	ひょうごけん	かみちょう	35.54876814	134.5988173
285862	code28586	兵庫県	新温泉町	ひょうごけん	しんおんせんちょう	35.56335236	134.471847
292010	code29201	奈良県	奈良市	ならけん	ならし	34.67245847	135.9218821
292028	code29202	奈良県	大和高田市	ならけん	やまとたかだし	34.50966229	135.743656
292036	code29203	奈良県	大和郡山市	ならけん	やまとこおりやまし	34.63439647	135.7832361
292044	code29204	奈良県	天理市	ならけん	てんりし	34.60003536	135.8629994
292052	code29205	奈良県	橿原市	ならけん	かしはらし	34.50049616	135.788049
292061	code29206	奈良県	桜井市	ならけん	さくらいし	34.52416404	135.8822579
292079	code29207	奈良県	五條市	ならけん	ゴジョウシ	34.23853451	135.7609932
292087	code29208	奈良県	御所市	ならけん	ごせし	34.43978627	135.7286987
292095	code29209	奈良県	生駒市	ならけん	いこまし	34.71398761	135.713396
292109	code29210	奈良県	香芝市	ならけん	かしばし	34.54682135	135.6927565
292117	code29211	奈良県	葛城市	ならけん	かつらぎし	34.50142289	135.7092592
292125	code29212	奈良県	宇陀市	ならけん	うだし	34.52837319	136.0004546
293229	code29322	奈良県	山添村	ならけん	やまぞえむら	34.66241264	136.0223397
293423	code29342	奈良県	平群町	ならけん	へぐりちょう	34.63100169	135.6892608
293431	code29343	奈良県	三郷町	ならけん	さんごうちょう	34.60511625	135.6817976
293440	code29344	奈良県	斑鳩町	ならけん	いかるがちょう	34.61843533	135.7268168
293458	code29345	奈良県	安堵町	ならけん	あんどちょう	34.5996768	135.757489
293610	code29361	奈良県	川西町	ならけん	かわにしちょう	34.59024671	135.7758199
293628	code29362	奈良県	三宅町	ならけん	みやけちょう	34.57428544	135.7737277
293636	code29363	奈良県	田原本町	ならけん	たわらもとちょう	34.55628673	135.7978063
293857	code29385	奈良県	曽爾村	ならけん	そにむら	34.51991016	136.1171927
293865	code29386	奈良県	御杖村	ならけん	みつえむら	34.47738181	136.1671352
294012	code29401	奈良県	高取町	ならけん	たかとりちょう	34.44179918	135.7939768
294021	code29402	奈良県	明日香村	ならけん	あすかむら	34.45858808	135.8201003
294241	code29424	奈良県	上牧町	ならけん	かんまきちょう	34.562998	135.716615
294250	code29425	奈良県	王寺町	ならけん	おうじちょう	34.58513355	135.6960506
294268	code29426	奈良県	広陵町	ならけん	こうりようちょう	34.55246353	135.7464443
294276	code29427	奈良県	河合町	ならけん	かわいちょう	34.58117575	135.7353717
294411	code29441	奈良県	吉野町	ならけん	よしのちょう	34.40016194	135.9049616
294420	code29442	奈良県	大淀町	ならけん	おおよどちょう	34.40061033	135.7999744
294438	code29443	奈良県	下市町	ならけん	しもいちちょう	34.337052	135.8109147
294446	code29444	奈良県	黒滝村	ならけん	くろたきむら	34.31322125	135.8644641
294462	code29446	奈良県	天川村	ならけん	てんかわむら	34.22482052	135.8598521
294471	code29447	奈良県	野迫川村	ならけん	のせがわむら	34.14219723	135.6351573
294497	code29449	奈良県	十津川村	ならけん	とつかわむら	33.99047532	135.7707255
294501	code29450	奈良県	下北山村	ならけん	しもきたやまむら	34.04914385	135.9601822
294519	code29451	奈良県	上北山村	ならけん	かみきたやまむら	34.13599648	136.0318101
294527	code29452	奈良県	川上村	ならけん	かわかみむら	34.29521788	136.0269783
294535	code29453	奈良県	東吉野村	ならけん	ひがしよしのむら	34.4071989	136.0231921
302015	code30201	和歌山県	和歌山市	わかやまけん	わかやまし	34.24320354	135.1812996
302023	code30202	和歌山県	海南市	わかやまけん	かいなんし	34.14387526	135.2182465
302031	code30203	和歌山県	橋本市	わかやまけん	はしもとし	34.31272393	135.6141126
302040	code30204	和歌山県	有田市	わかやまけん	ありだし	34.08066676	135.1422612
302058	code30205	和歌山県	御坊市	わかやまけん	ごぼうし	33.87784336	135.1804252
302066	code30206	和歌山県	田辺市	わかやまけん	たなべし	33.83809838	135.5576668
302074	code30207	和歌山県	新宮市	わかやまけん	しんぐうし	33.75970616	135.8583396
302082	code30208	和歌山県	紀の川市	わかやまけん	きのかわし	34.26140636	135.3855803
302091	code30209	和歌山県	岩出市	わかやまけん	いわでし	34.27870219	135.3052208
303046	code30304	和歌山県	紀美野町	わかやまけん	きみのちょう	34.15662268	135.3884057
303411	code30341	和歌山県	かつらぎ町	わかやまけん	かつらぎちょう	34.23078296	135.5155944
303437	code30343	和歌山県	九度山町	わかやまけん	くどやまちょう	34.269467	135.5761506
303445	code30344	和歌山県	高野町	わかやまけん	こうやちょう	34.21359966	135.607143
303615	code30361	和歌山県	湯浅町	わかやまけん	ゆあさちょう	34.0368105	135.1916749
303623	code30362	和歌山県	広川町	わかやまけん	ひろがわちょう	33.99641868	135.2037858
303666	code30366	和歌山県	有田川町	わかやまけん	ありだがわちょう	34.07590815	135.3704621
303810	code30381	和歌山県	美浜町	わかやまけん	みはまちょう	33.89285608	135.1190863
303828	code30382	和歌山県	日高町	わかやまけん	ひだかちょう	33.92906581	135.1160087
303836	code30383	和歌山県	由良町	わかやまけん	ゆらちょう	33.9763125	135.1174982
303909	code30390	和歌山県	印南町	わかやまけん	いなみちょう	33.8583379	135.2763021
303917	code30391	和歌山県	みなべ町	わかやまけん	みなべちょう	33.82703806	135.3534842
303925	code30392	和歌山県	日高川町	わかやまけん	ひだかがわちょう	33.95698991	135.3601214
304018	code30401	和歌山県	白浜町	わかやまけん	しらはまちょう	33.64519349	135.4891929
304042	code30404	和歌山県	上富田町	わかやまけん	かみとんだちょう	33.70539929	135.4619928
304069	code30406	和歌山県	すさみ町	わかやまけん	すさみちょう	33.5619224	135.573123
304212	code30421	和歌山県	那智勝浦町	わかやまけん	なちかつうらちょう	33.63884796	135.8912707
304221	code30422	和歌山県	太地町	わかやまけん	たいじちょう	33.5894333	135.9447176
304247	code30424	和歌山県	古座川町	わかやまけん	こざがわちょう	33.61117044	135.7328446
304271	code30427	和歌山県	北山村	わかやまけん	きたやまむら	33.9556225	135.9481479
304280	code30428	和歌山県	串本町	わかやまけん	くしもとちょう	33.51287715	135.7619161
312011	code31201	鳥取県	鳥取市	とっとりけん	トットリシ	35.42642707	134.1784379
312029	code31202	鳥取県	米子市	とっとりけん	よなごし	35.43184133	133.373169
312037	code31203	鳥取県	倉吉市	とっとりけん	くらよしし	35.40020253	133.7558292
312045	code31204	鳥取県	境港市	とっとりけん	さかいみなとし	35.52017121	133.2401929
313025	code31302	鳥取県	岩美町	とっとりけん	いわみちょう	35.54565689	134.3623947
313254	code31325	鳥取県	若桜町	とっとりけん	わかさちょう	35.33073693	134.4371653
313289	code31328	鳥取県	智頭町	とっとりけん	チヅチョウ	35.24770741	134.2517501
313297	code31329	鳥取県	八頭町	とっとりけん	やずちょう	35.38094354	134.3236186
313645	code31364	鳥取県	三朝町	とっとりけん	みささちょう	35.34904845	133.8995838
313700	code31370	鳥取県	湯梨浜町	とっとりけん	ゆりはまちょう	35.47143495	133.916676
313718	code31371	鳥取県	琴浦町	とっとりけん	ことうらちょう	35.44749559	133.6311666
313726	code31372	鳥取県	北栄町	とっとりけん	ほくえいちょう	35.46901604	133.7682677
313840	code31384	鳥取県	日吉津村	とっとりけん	ひえづそん	35.4457866	133.381571
313866	code31386	鳥取県	大山町	とっとりけん	だいせんちょう	35.44589472	133.5263962
313891	code31389	鳥取県	南部町	とっとりけん	なんぶちょう	35.31244578	133.3562964
313904	code31390	鳥取県	伯耆町	とっとりけん	ほうきちょう	35.33327465	133.4314745
314013	code31401	鳥取県	日南町	とっとりけん	にちなんちょう	35.16306885	133.2703431
314021	code31402	鳥取県	日野町	とっとりけん	ひのちょう	35.21438097	133.4105689
314030	code31403	鳥取県	江府町	とっとりけん	こうふちょう	35.29370904	133.5199839
322016	code32201	島根県	松江市	しまねけん	まつえし	35.49839672	133.1007885
322024	code32202	島根県	浜田市	しまねけん	はまだし	34.82778784	132.1446253
322032	code32203	島根県	出雲市	しまねけん	いずもし	35.33987194	132.7423998
322041	code32204	島根県	益田市	しまねけん	ますだし	34.61315875	131.9474519
322059	code32205	島根県	大田市	しまねけん	おおだし	35.12293643	132.4913407
322067	code32206	島根県	安来市	しまねけん	やすぎし	35.33131867	133.1976422
322075	code32207	島根県	江津市	しまねけん	ごうつし	34.96304813	132.3166479
322091	code32209	島根県	雲南市	しまねけん	うんなんし	35.23665636	132.8845782
323438	code32343	島根県	奥出雲町	しまねけん	おくいずもちょう	35.15844053	133.0459783
323861	code32386	島根県	飯南町	しまねけん	いいなんちょう	35.06443867	132.7274975
324418	code32441	島根県	川本町	しまねけん	かわもとまち	34.99569024	132.4770995
324485	code32448	島根県	美郷町	しまねけん	みさとちょう	35.02197935	132.6054478
324493	code32449	島根県	邑南町	しまねけん	おおなんちょう	34.87783365	132.5090354
325015	code32501	島根県	津和野町	しまねけん	つわのちょう	34.51231738	131.8190286
325058	code32505	島根県	吉賀町	しまねけん	ヨシカチョウ	34.40053117	131.9108817
325252	code32525	島根県	海士町	しまねけん	あまちょう	36.07911829	133.096919
325261	code32526	島根県	西ノ島町	しまねけん	にしのしまちょう	36.09863646	133.0185713
325279	code32527	島根県	知夫村	しまねけん	ちぶむら	36.01432131	133.0355535
325287	code32528	島根県	隠岐の島町	しまねけん	おきのしまちょう	36.2481991	133.2847744
331007	code33100	岡山県	岡山市	おかやまけん	おかやまし	34.71474148	133.9402083
332020	code33202	岡山県	倉敷市	おかやまけん	くらしきし	34.54468163	133.7512881
332038	code33203	岡山県	津山市	おかやまけん	つやまし	35.12387773	134.0094451
332046	code33204	岡山県	玉野市	おかやまけん	たまのし	34.51492986	133.9423354
332054	code33205	岡山県	笠岡市	おかやまけん	かさおかし	34.50599863	133.5122505
332071	code33207	岡山県	井原市	おかやまけん	いばらし	34.666729	133.4773885
332089	code33208	岡山県	総社市	おかやまけん	そうじやし	34.69949676	133.7010344
332097	code33209	岡山県	高梁市	おかやまけん	たかはしし	34.83576879	133.5357487
332101	code33210	岡山県	新見市	おかやまけん	にいみし	35.01542506	133.4572896
332119	code33211	岡山県	備前市	おかやまけん	びぜんし	34.78915603	134.2207233
332127	code33212	岡山県	瀬戸内市	おかやまけん	せとうちし	34.66601864	134.1434659
332135	code33213	岡山県	赤磐市	おかやまけん	あかいわし	34.8360934	134.044994
332143	code33214	岡山県	真庭市	おかやまけん	まにわし	35.12077899	133.699238
332151	code33215	岡山県	美作市	おかやまけん	みまさかし	35.05730218	134.2387141
332160	code33216	岡山県	浅口市	おかやまけん	あさくちし	34.52929328	133.5860622
333468	code33346	岡山県	和気町	おかやまけん	わけちょう	34.85151938	134.1378499
334235	code33423	岡山県	早島町	おかやまけん	はやしまちょう	34.612179	133.8233551
334456	code33445	岡山県	里庄町	おかやまけん	さとしょうちょう	34.5106499	133.5567387
334618	code33461	岡山県	矢掛町	おかやまけん	やかげちょう	34.63870922	133.5897474
335860	code33586	岡山県	新庄村	おかやまけん	しんじようそん	35.20832376	133.5623463
336068	code33606	岡山県	鏡野町	おかやまけん	かがみのちょう	35.22335465	133.9094025
336220	code33622	岡山県	勝央町	おかやまけん	しょうおうちょう	35.06333979	134.1325419
336238	code33623	岡山県	奈義町	おかやまけん	なぎちょう	35.13760848	134.1927718
336432	code33643	岡山県	西粟倉村	おかやまけん	にしあわくらそん	35.20520733	134.3513549
336637	code33663	岡山県	久米南町	おかやまけん	くめなんちょう	34.9198625	133.954647
336661	code33666	岡山県	美咲町	おかやまけん	みさきちょう	34.98126892	133.9358996
